optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
Asiago Bagel,,,206,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_1,1,
Blueberry Bagel,,,207,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_2,2,
Chocolate Chip Bagel,,,208,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,209,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,210,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_5,5,
Everything Bagel,,,211,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,212,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_7,7,
Plain Bagel,,,213,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_8,8,
Sesame Seed Bagel,,,214,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,215,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_10,10,
Six Cheese,,,216,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_11,11,
Thintastic Bagel,,,217,,1,Y,den_einstein_c_item_15_mod_1,den_einstein_c_item_15_mod_1_option_12,12,
One Egg,,,218,,1,Y,den_einstein_c_item_15_mod_2,den_einstein_c_item_15_mod_2_option_1,1,
Two Eggs,,,219,76,1,Y,den_einstein_c_item_15_mod_2,den_einstein_c_item_15_mod_2_option_2,2,
Egg White Substitute,,,220,50,1,Y,den_einstein_c_item_15_mod_2,den_einstein_c_item_15_mod_2_option_3,3,
No Cheese,,,221,,1,Y,den_einstein_c_item_15_mod_3,den_einstein_c_item_15_mod_3_option_1,1,
Asiago Bagel,,,222,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_1,1,
Blueberry Bagel,,,223,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_2,2,
Chocolate Chip Bagel,,,224,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,225,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,226,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_5,5,
Everything Bagel,,,227,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,228,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_7,7,
Plain Bagel,,,229,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_8,8,
Sesame Seed Bagel,,,230,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,231,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_10,10,
Six Cheese,,,232,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_11,11,
Thintastic Bagel,,,233,,1,Y,den_einstein_c_item_16_mod_1,den_einstein_c_item_16_mod_1_option_12,12,
One Egg,,,234,,1,Y,den_einstein_c_item_16_mod_2,den_einstein_c_item_16_mod_2_option_1,1,
Two Eggs,,,235,76,1,Y,den_einstein_c_item_16_mod_2,den_einstein_c_item_16_mod_2_option_2,2,
Egg White Substitute,,,236,50,1,Y,den_einstein_c_item_16_mod_2,den_einstein_c_item_16_mod_2_option_3,3,
No Bacon,,,237,,1,Y,den_einstein_c_item_16_mod_3,den_einstein_c_item_16_mod_3_option_1,1,
No Ham,,,238,,1,Y,den_einstein_c_item_16_mod_3,den_einstein_c_item_16_mod_3_option_2,2,
No Cheese,,,239,,1,Y,den_einstein_c_item_16_mod_3,den_einstein_c_item_16_mod_3_option_3,3,
No Country Pepper Shmear,,,240,,1,Y,den_einstein_c_item_16_mod_3,den_einstein_c_item_16_mod_3_option_4,4,
One Egg,,,241,,1,Y,den_einstein_c_item_17_mod_1,den_einstein_c_item_17_mod_1_option_1,1,
Two Eggs,,,242,76,1,Y,den_einstein_c_item_17_mod_1,den_einstein_c_item_17_mod_1_option_2,2,
Egg White Substitute,,,243,50,1,Y,den_einstein_c_item_17_mod_1,den_einstein_c_item_17_mod_1_option_3,3,
No Bacon,,,244,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_1,1,
No Turkey Sausage,,,245,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_2,2,
No Cheese,,,246,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_3,3,
No Green Chiles,,,247,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_4,4,
No Hash Browns,,,248,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_5,5,
No Salsa,,,249,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_6,6,
No Plain Shmear,,,250,,1,Y,den_einstein_c_item_17_mod_2,den_einstein_c_item_17_mod_2_option_7,7,
Asiago Bagel,,,251,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_1,1,
Blueberry Bagel,,,252,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_2,2,
Chocolate Chip Bagel,,,253,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,254,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,255,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_5,5,
Everything Bagel,,,256,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,257,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_7,7,
Plain Bagel,,,258,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_8,8,
Sesame Seed Bagel,,,259,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,260,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_10,10,
Six Cheese,,,261,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_11,11,
Thintastic Bagel,,,262,,1,Y,den_einstein_c_item_18_mod_1,den_einstein_c_item_18_mod_1_option_12,12,
One Egg,,,263,,1,Y,den_einstein_c_item_18_mod_2,den_einstein_c_item_18_mod_2_option_1,1,
Two Eggs,,,264,76,1,Y,den_einstein_c_item_18_mod_2,den_einstein_c_item_18_mod_2_option_2,2,
Egg White Substitute,,,265,50,1,Y,den_einstein_c_item_18_mod_2,den_einstein_c_item_18_mod_2_option_3,3,
No Crispy Chicken,,,266,,1,Y,den_einstein_c_item_18_mod_3,den_einstein_c_item_18_mod_3_option_1,1,
No Cheese,,,267,,1,Y,den_einstein_c_item_18_mod_3,den_einstein_c_item_18_mod_3_option_2,2,
No Country Pepper Shmear,,,268,,1,Y,den_einstein_c_item_18_mod_3,den_einstein_c_item_18_mod_3_option_3,3,
Asiago Bagel,,,269,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_1,1,
Blueberry Bagel,,,270,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_2,2,
Chocolate Chip Bagel,,,271,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,272,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,273,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_5,5,
Everything Bagel,,,274,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,275,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_7,7,
Plain Bagel,,,276,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_8,8,
Sesame Seed Bagel,,,277,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,278,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_10,10,
Six Cheese,,,279,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_11,11,
Thintastic Bagel,,,280,,1,Y,den_einstein_c_item_19_mod_1,den_einstein_c_item_19_mod_1_option_12,12,
One Egg,,,281,,1,Y,den_einstein_c_item_19_mod_2,den_einstein_c_item_19_mod_2_option_1,1,
Two Eggs,,,282,76,1,Y,den_einstein_c_item_19_mod_2,den_einstein_c_item_19_mod_2_option_2,2,
Egg White Substitute,,,283,50,1,Y,den_einstein_c_item_19_mod_2,den_einstein_c_item_19_mod_2_option_3,3,
No Cheese,,,284,,1,Y,den_einstein_c_item_19_mod_3,den_einstein_c_item_19_mod_3_option_1,1,
No Sauteed Spinach and Mushrooms,,,285,,1,Y,den_einstein_c_item_19_mod_3,den_einstein_c_item_19_mod_3_option_2,2,
Asiago Bagel,,,286,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_1,1,
Blueberry Bagel,,,287,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_2,2,
Chocolate Chip Bagel,,,288,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,289,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,290,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_5,5,
Everything Bagel,,,291,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,292,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_7,7,
Plain Bagel,,,293,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_8,8,
Sesame Seed Bagel,,,294,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,295,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_10,10,
Six Cheese,,,296,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_11,11,
Thintastic Bagel,,,297,,1,Y,den_einstein_c_item_20_mod_1,den_einstein_c_item_20_mod_1_option_12,12,
No Turkey Sausage,,,298,,1,Y,den_einstein_c_item_20_mod_2,den_einstein_c_item_20_mod_2_option_1,1,
No Cheese,,,299,,1,Y,den_einstein_c_item_20_mod_2,den_einstein_c_item_20_mod_2_option_2,2,
No Salsa,,,300,,1,Y,den_einstein_c_item_20_mod_2,den_einstein_c_item_20_mod_2_option_3,3,
No Jalapeno Salsa Shmear,,,301,,1,Y,den_einstein_c_item_20_mod_2,den_einstein_c_item_20_mod_2_option_4,4,
Asiago Bagel,,,302,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_1,1,
Blueberry Bagel,,,303,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_2,2,
Chocolate Chip Bagel,,,304,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,305,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,306,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_5,5,
Everything Bagel,,,307,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,308,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_7,7,
Plain Bagel,,,309,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_8,8,
Sesame Seed Bagel,,,310,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,311,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_10,10,
Six Cheese,,,312,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_11,11,
Thintastic Bagel,,,313,,1,Y,den_einstein_c_item_21_mod_1,den_einstein_c_item_21_mod_1_option_12,12,
No Bacon,,,314,,1,Y,den_einstein_c_item_21_mod_2,den_einstein_c_item_21_mod_2_option_1,1,
No Avocado,,,315,,1,Y,den_einstein_c_item_21_mod_2,den_einstein_c_item_21_mod_2_option_2,2,
No Tomato,,,316,,1,Y,den_einstein_c_item_21_mod_2,den_einstein_c_item_21_mod_2_option_3,3,
No Tomato Shmear,,,317,,1,Y,den_einstein_c_item_21_mod_2,den_einstein_c_item_21_mod_2_option_4,4,
Asiago Bagel,,,318,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_1,1,
Blueberry Bagel,,,319,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_2,2,
Chocolate Chip Bagel,,,320,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,321,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,322,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_5,5,
Everything Bagel,,,323,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,324,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_7,7,
Plain Bagel,,,325,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_8,8,
Sesame Seed Bagel,,,326,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,327,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_10,10,
Six Cheese,,,328,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_11,11,
Thintastic Bagel,,,329,,1,Y,den_einstein_c_item_22_mod_1,den_einstein_c_item_22_mod_1_option_12,12,
No Lox,,,330,,1,Y,den_einstein_c_item_22_mod_2,den_einstein_c_item_22_mod_2_option_1,1,
No Red Onion,,,331,,1,Y,den_einstein_c_item_22_mod_2,den_einstein_c_item_22_mod_2_option_2,2,
No Capers,,,332,,1,Y,den_einstein_c_item_22_mod_2,den_einstein_c_item_22_mod_2_option_3,3,
No Tomato,,,333,,1,Y,den_einstein_c_item_22_mod_2,den_einstein_c_item_22_mod_2_option_4,4,
No Plain Shmear,,,334,,1,Y,den_einstein_c_item_22_mod_2,den_einstein_c_item_22_mod_2_option_5,5,
Asiago Bagel,,,335,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_1,1,
Blueberry Bagel,,,336,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_2,2,
Chocolate Chip Bagel,,,337,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,338,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,339,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_5,5,
Everything Bagel,,,340,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,341,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_7,7,
Plain Bagel,,,342,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_8,8,
Sesame Seed Bagel,,,343,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,344,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_10,10,
Six Cheese,,,345,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_11,11,
Thintastic Bagel,,,346,,1,Y,den_einstein_c_item_23_mod_1,den_einstein_c_item_23_mod_1_option_12,12,
No Turkey,,,347,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_1,1,
No Spinach,,,348,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_2,2,
No Cucumber,,,349,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_3,3,
No Lettuce,,,350,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_4,4,
No Tomato,,,351,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_5,5,
No Onion & Chive Shmear,,,352,,1,Y,den_einstein_c_item_23_mod_2,den_einstein_c_item_23_mod_2_option_6,6,
No Turkey,,,353,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_1,1,
No Bacon,,,354,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_2,2,
No Avocado,,,355,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_3,3,
No Lettuce,,,356,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_4,4,
No Tomato,,,357,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_5,5,
No Tomato Shmear,,,358,,1,Y,den_einstein_c_item_24_mod_1,den_einstein_c_item_24_mod_1_option_6,6,
Asiago Bagel,,,359,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_1,1,
Blueberry Bagel,,,360,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_2,2,
Chocolate Chip Bagel,,,361,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,362,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,363,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_5,5,
Everything Bagel,,,364,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,365,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_7,7,
Plain Bagel,,,366,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_8,8,
Sesame Seed Bagel,,,367,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,368,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_10,10,
Six Cheese,,,369,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_11,11,
Thintastic Bagel,,,370,,1,Y,den_einstein_c_item_25_mod_1,den_einstein_c_item_25_mod_1_option_12,12,
No Tomato,,,371,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_1,1,
No Red Onion,,,372,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_2,2,
No Spinach,,,373,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_3,3,
No Lettuce,,,374,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_4,4,
No Cucumber,,,375,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_5,5,
No Garden Veggie Shmear,,,376,,1,Y,den_einstein_c_item_25_mod_2,den_einstein_c_item_25_mod_2_option_6,6,
No Turkey,,,377,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_1,1,
No Bacon,,,378,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_2,2,
No Avocado,,,379,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_3,3,
No Tomato,,,380,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_4,4,
No Cucumber,,,381,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_5,5,
No Red Onion,,,382,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_6,6,
No Spinach,,,383,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_7,7,
No Tomato Shmear,,,384,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_8,8,
No Garlic & Herb Shmear,,,385,,1,Y,den_einstein_c_item_26_mod_1,den_einstein_c_item_26_mod_1_option_9,9,
Asiago Bagel,,,386,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_1,1,
Blueberry Bagel,,,387,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_2,2,
Chocolate Chip Bagel,,,388,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_3,3,
Cinnamon Raisin Bagel,,,389,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_4,4,
Cinnamon Sugar Bagel,,,390,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_5,5,
Everything Bagel,,,391,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_6,6,
Honey Whole Wheat Bagel,,,392,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_7,7,
Plain Bagel,,,393,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_8,8,
Sesame Seed Bagel,,,394,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_9,9,
Cheesy Hash Brown Bagel,,,395,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_10,10,
Six Cheese,,,396,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_11,11,
Thintastic Bagel,,,397,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_12,12,
Flour Tortilla,,,398,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_13,13,
Toasted Ciabatta,,,399,,1,Y,den_einstein_c_item_27_mod_1,den_einstein_c_item_27_mod_1_option_14,14,
No Turkey,,,400,,1,Y,den_einstein_c_item_27_mod_2,den_einstein_c_item_27_mod_2_option_1,1,
No Cheese,,,401,,1,Y,den_einstein_c_item_27_mod_2,den_einstein_c_item_27_mod_2_option_2,2,
Asiago Bagel,,,402,,1,Y,den_einstein_c_item_28_mod_1,den_einstein_c_item_28_mod_1_option_1,1,
Blueberry Bagel,,,403,,1,Y,den_einstein_c_item_28_mod_1,den_einstein_c_item_28_mod_1_option_2,2,
Chocolate Chip Bagel,,,404,,1,Y,den_einstein_c_item_28_mod_1,den_einstein_c_item_28_mod_1_option_3,3,
